Date,Salesrep key,Product key,Customer key,Location key,Units sold
10/10/2016,36,31,40,3,24
10/10/2016,6,20,16,19,19
10/10/2016,71,83,21,8,19
10/10/2016,28,54,18,22,21
10/10/2016,16,84,42,8,20
10/10/2016,45,52,1,24,16
10/10/2016,59,23,49,8,20
10/10/2016,61,44,44,20,22
10/10/2016,61,20,39,8,25
10/10/2016,82,74,5,22,25
10/10/2016,30,41,51,22,18
10/10/2016,18,36,44,18,25
10/10/2016,82,31,2,8,17
10/10/2016,54,34,9,16,19
10/10/2016,72,78,59,1,20
10/10/2016,71,50,55,4,18
10/10/2016,28,28,17,9,23
10/10/2016,37,84,33,18,16
10/10/2016,41,25,48,17,18
10/10/2016,46,2,47,1,18
10/10/2016,37,88,58,21,22
10/10/2016,57,51,3,16,18
10/10/2016,52,27,38,4,17
10/10/2016,56,78,24,2,26
10/10/2016,34,46,46,1,19
10/10/2016,1,36,49,16,21
10/10/2016,63,81,42,18,19
10/10/2016,17,59,46,21,24
10/10/2016,10,35,58,23,22
10/10/2016,7,75,4,1,23
10/10/2016,45,39,4,16,17
10/10/2016,31,7,52,14,23
10/10/2016,6,31,60,26,21
10/10/2016,59,11,36,3,19
10/10/2016,51,78,46,22,18
10/10/2016,21,19,45,25,20
10/10/2016,77,87,14,11,16
10/10/2016,64,87,12,25,16
10/10/2016,40,87,52,2,23
10/10/2016,58,80,36,15,21
10/10/2016,48,36,58,21,24
10/10/2016,25,52,55,25,17
10/10/2016,70,71,52,16,19
10/10/2016,5,84,9,8,25
10/10/2016,6,10,25,7,18
10/10/2016,65,57,10,18,22
10/10/2016,79,45,36,15,20
10/10/2016,58,3,52,14,18
10/10/2016,69,43,54,10,17
10/10/2016,74,73,3,22,18
10/10/2016,52,3,26,4,20
10/10/2016,79,86,21,24,25
10/10/2016,13,75,10,7,18
10/10/2016,73,16,24,21,25
10/10/2016,47,26,34,18,16
10/10/2016,49,59,52,12,23
10/10/2016,37,86,57,23,16
10/10/2016,39,1,42,5,21
10/10/2016,32,55,15,2,20
10/10/2016,78,64,2,7,20
10/10/2016,63,31,7,18,22
10/10/2016,75,41,12,15,22
10/10/2016,13,83,41,26,19
10/10/2016,15,3,19,20,26
10/10/2016,22,19,2,26,21
10/10/2016,31,48,7,5,23
10/10/2016,49,2,50,11,21
10/10/2016,85,18,55,21,17
10/10/2016,60,22,15,17,24
10/10/2016,55,18,48,5,21
10/10/2016,62,59,40,26,22
10/10/2016,18,49,8,23,21
10/10/2016,52,56,16,25,19
10/10/2016,34,77,36,20,24
10/10/2016,13,53,58,5,24
10/10/2016,68,2,24,5,24
10/10/2016,60,23,48,10,23
10/10/2016,34,88,26,26,22
10/10/2016,47,40,49,17,23
10/10/2016,55,7,5,5,18
10/10/2016,5,17,27,16,22
10/10/2016,56,47,32,2,21
10/10/2016,42,34,49,4,20
10/10/2016,63,44,17,6,22
10/10/2016,62,12,36,17,22
10/10/2016,42,31,49,1,21
10/10/2016,16,32,15,20,24
10/10/2016,48,9,34,5,24
10/10/2016,54,25,12,6,18
10/10/2016,19,9,59,17,20
10/10/2016,26,21,16,25,24
10/10/2016,60,21,34,15,21
10/10/2016,55,66,16,2,20
10/10/2016,84,78,26,23,22
10/10/2016,25,70,3,21,22
10/10/2016,17,31,58,21,19
10/10/2016,74,72,57,1,18
10/10/2016,55,41,26,26,19
10/10/2016,66,17,4,6,23
10/10/2016,50,23,27,13,16
10/10/2016,33,81,11,12,23
10/10/2016,6,84,40,20,22
10/10/2016,10,35,20,2,23
10/10/2016,7,63,6,16,21
10/10/2016,40,62,9,15,18
10/10/2016,36,12,3,22,16
10/10/2016,53,66,40,24,23
10/10/2016,55,4,17,26,22
10/10/2016,63,61,28,5,20
10/10/2016,15,16,12,16,22
10/10/2016,40,78,38,23,22
10/10/2016,22,1,20,25,23
10/10/2016,76,55,11,22,16
10/10/2016,26,56,20,23,17
10/10/2016,84,63,60,15,17
10/10/2016,68,28,3,15,19
10/10/2016,1,86,54,9,20
10/10/2016,47,58,25,11,19
10/10/2016,35,61,58,7,22
10/10/2016,74,33,51,21,21
10/10/2016,39,79,51,18,18
10/10/2016,44,24,28,12,19
10/10/2016,13,79,28,3,24
10/10/2016,28,56,35,24,26
10/10/2016,39,13,55,23,22
10/10/2016,76,12,45,2,21
10/10/2016,47,45,18,7,19
10/10/2016,79,38,5,11,19
10/10/2016,79,64,16,8,17
10/10/2016,25,42,50,11,25
10/10/2016,35,21,15,5,23
10/10/2016,71,77,43,3,18
10/10/2016,37,34,37,26,23
10/10/2016,5,14,41,11,15
10/10/2016,58,41,29,12,19
10/10/2016,54,45,10,2,20
10/10/2016,79,2,46,7,26
10/10/2016,31,13,20,4,17
10/10/2016,17,29,43,23,22
10/10/2016,44,33,14,22,24
10/10/2016,6,74,20,1,19
10/10/2016,26,82,42,2,17
10/10/2016,73,68,30,19,21
10/10/2016,19,48,52,19,23
10/10/2016,11,37,13,26,20
10/10/2016,48,81,13,14,20
10/10/2016,10,8,3,11,23
10/10/2016,83,14,57,7,20
10/10/2016,84,4,18,17,20
10/10/2016,3,66,53,26,24
10/10/2016,68,9,52,2,19
10/10/2016,66,6,46,3,24
10/10/2016,84,73,12,3,23
10/10/2016,82,56,54,26,22
10/10/2016,42,69,21,5,23
10/10/2016,76,66,15,14,16
10/10/2016,49,41,55,14,16
10/10/2016,10,60,50,6,17
10/10/2016,29,68,30,22,22
10/10/2016,16,73,35,22,20
10/10/2016,78,43,8,25,17
10/10/2016,61,5,34,17,17
10/10/2016,36,34,52,16,20
10/10/2016,35,55,21,4,24
10/10/2016,65,83,10,23,16
10/10/2016,25,40,28,11,17
10/10/2016,1,14,39,14,24
10/10/2016,28,27,46,5,25
10/10/2016,84,37,52,18,24
10/10/2016,56,1,31,12,17
10/10/2016,43,58,11,14,20
10/10/2016,18,55,42,21,24
10/10/2016,60,9,18,26,25
10/10/2016,41,26,6,18,18
10/10/2016,21,4,13,6,16
10/10/2016,67,78,11,22,24
10/10/2016,75,41,37,6,21
10/10/2016,14,79,20,24,23
10/10/2016,38,29,58,17,17
10/10/2016,60,84,47,3,21
10/10/2016,27,57,6,1,17
10/10/2016,78,4,4,18,18
10/10/2016,34,16,30,24,17
10/10/2016,49,62,7,15,18
10/10/2016,15,70,47,7,22
10/10/2016,77,53,59,17,25
10/10/2016,51,22,25,15,18
10/10/2016,45,82,56,7,22
10/10/2016,46,27,48,22,19
10/10/2016,63,41,8,13,18
10/10/2016,74,44,60,13,20
10/10/2016,70,62,50,6,22
10/10/2016,60,53,3,18,20
10/10/2016,43,74,3,11,22
10/10/2016,22,11,37,23,20
11/10/2016,55,19,48,6,17
11/10/2016,71,11,59,22,12
11/10/2016,8,44,17,19,15
11/10/2016,32,47,24,19,17
11/10/2016,69,30,40,20,17
11/10/2016,76,74,1,12,17
11/10/2016,29,44,43,24,16
11/10/2016,40,47,11,1,10
11/10/2016,16,23,30,3,18
11/10/2016,6,50,33,8,18
11/10/2016,8,49,43,16,11
11/10/2016,23,14,49,13,17
11/10/2016,30,32,53,25,11
11/10/2016,52,66,4,10,10
11/10/2016,57,30,20,17,14
11/10/2016,40,6,4,22,18
11/10/2016,53,10,29,26,14
11/10/2016,53,57,12,2,17
11/10/2016,57,8,46,16,12
11/10/2016,40,80,26,15,13
11/10/2016,9,40,34,12,16
11/10/2016,13,19,53,1,12
11/10/2016,50,8,27,18,16
11/10/2016,31,67,38,9,13
11/10/2016,22,49,49,26,15
11/10/2016,61,30,9,26,17
11/10/2016,69,64,45,6,16
11/10/2016,48,17,35,2,14
11/10/2016,27,3,58,9,17
11/10/2016,56,73,29,5,11
11/10/2016,45,85,20,4,18
11/10/2016,78,85,59,25,11
11/10/2016,73,17,20,11,17
11/10/2016,2,30,5,13,14
11/10/2016,42,62,31,3,11
11/10/2016,81,14,15,24,10
11/10/2016,80,57,26,10,12
11/10/2016,6,80,54,14,17
11/10/2016,7,26,7,14,10
11/10/2016,24,85,3,23,10
11/10/2016,25,5,5,3,16
11/10/2016,75,85,42,17,10
11/10/2016,44,52,45,1,17
11/10/2016,74,88,13,4,14
11/10/2016,72,8,50,25,15
11/10/2016,68,6,57,12,17
11/10/2016,48,80,22,21,13
11/10/2016,27,11,38,26,11
11/10/2016,71,67,58,20,13
11/10/2016,33,77,59,11,14
11/10/2016,56,50,34,2,14
11/10/2016,1,79,48,19,13
11/10/2016,78,2,35,16,17
11/10/2016,9,74,44,5,12
11/10/2016,40,77,6,23,11
11/10/2016,56,64,32,7,11
11/10/2016,16,79,2,13,15
11/10/2016,14,82,37,22,14
11/10/2016,28,9,2,13,11
11/10/2016,5,10,54,11,14
11/10/2016,40,4,31,24,16
11/10/2016,51,20,54,19,11
11/10/2016,12,41,3,14,16
11/10/2016,23,20,5,13,13
11/10/2016,74,23,8,26,15
11/10/2016,41,14,54,14,16
11/10/2016,74,37,36,6,12
11/10/2016,35,1,54,8,11
11/10/2016,49,21,19,5,14
11/10/2016,57,33,49,17,11
11/10/2016,37,22,47,24,17
11/10/2016,74,56,23,14,14
11/10/2016,60,81,34,8,16
11/10/2016,67,79,14,9,14
11/10/2016,35,36,22,1,14
11/10/2016,3,16,26,14,15
11/10/2016,63,59,36,17,15
11/10/2016,64,34,53,24,15
11/10/2016,42,22,8,22,14
11/10/2016,59,47,57,6,16
11/10/2016,29,9,50,19,15
11/10/2016,26,79,39,1,17
11/10/2016,65,28,52,21,13
11/10/2016,12,26,3,24,10
11/10/2016,21,46,46,9,11
11/10/2016,19,50,36,14,17
11/10/2016,67,8,7,18,10
11/10/2016,36,10,46,1,11
11/10/2016,52,85,33,24,14
11/10/2016,50,14,42,19,14
11/10/2016,7,46,52,3,17
11/10/2016,45,30,3,3,15
11/10/2016,24,35,51,5,15
11/10/2016,50,88,1,4,16
11/10/2016,48,39,44,22,17
11/10/2016,52,58,24,25,13
11/10/2016,41,40,43,21,13
11/10/2016,12,60,60,3,10
11/10/2016,41,10,37,4,11
11/10/2016,71,50,16,1,14
11/10/2016,38,11,27,8,16
11/10/2016,26,32,28,22,17
11/10/2016,13,20,27,7,11
11/10/2016,81,48,42,10,18
11/10/2016,22,13,8,13,10
11/10/2016,35,11,42,13,16
11/10/2016,58,38,42,1,11
11/10/2016,37,33,33,18,16
11/10/2016,20,55,22,11,17
11/10/2016,47,22,50,8,10
11/10/2016,53,11,4,21,11
11/10/2016,30,39,4,5,18
11/10/2016,59,50,2,7,13
11/10/2016,57,72,60,26,14
11/10/2016,41,45,54,9,11
11/10/2016,75,76,53,25,17
11/10/2016,31,76,60,13,10
11/10/2016,35,37,41,25,17
11/10/2016,68,59,29,24,14
11/10/2016,44,21,50,13,12
11/10/2016,52,20,46,1,12
11/10/2016,37,52,34,23,14
11/10/2016,75,12,37,12,18
11/10/2016,82,70,15,22,17
11/10/2016,65,59,3,17,11
11/10/2016,57,50,28,12,13
11/10/2016,68,47,2,4,11
11/10/2016,3,19,54,19,14
11/10/2016,14,67,51,24,16
11/10/2016,71,22,36,23,18
11/10/2016,62,49,60,8,17
11/10/2016,29,73,36,14,18
11/10/2016,13,57,22,8,11
11/10/2016,45,81,15,16,12
11/10/2016,76,2,22,18,17
11/10/2016,67,53,53,12,10
11/10/2016,78,80,21,24,15
11/10/2016,77,72,60,3,11
11/10/2016,3,19,6,25,11
11/10/2016,72,23,50,3,18
11/10/2016,22,67,23,9,15
11/10/2016,7,5,17,23,10
11/10/2016,45,31,47,22,10
11/10/2016,61,7,42,14,15
11/10/2016,46,40,22,12,10
11/10/2016,17,60,45,4,13
11/10/2016,41,20,49,9,13
11/10/2016,68,18,11,7,13
11/10/2016,2,40,60,23,11
11/10/2016,55,77,44,11,18
11/10/2016,28,9,25,8,15
11/10/2016,65,29,14,26,10
11/10/2016,71,82,22,15,10
11/10/2016,62,11,59,15,13
11/10/2016,75,6,8,11,15
11/10/2016,49,17,60,23,12
11/10/2016,41,71,54,1,13
11/10/2016,68,77,43,17,16
11/10/2016,75,52,59,11,14
11/10/2016,51,16,50,24,18
11/10/2016,35,21,45,10,14
11/10/2016,17,85,52,20,10
11/10/2016,77,42,29,9,10
11/10/2016,19,3,15,18,10
11/10/2016,43,72,34,4,17
11/10/2016,10,66,16,3,13
11/10/2016,63,62,20,18,10
11/10/2016,38,58,27,6,13
11/10/2016,1,19,38,6,14
11/10/2016,58,56,9,26,10
11/10/2016,51,9,53,1,15
11/10/2016,15,58,57,20,14
11/10/2016,44,26,34,13,10
11/10/2016,36,14,21,8,18
11/10/2016,78,31,20,22,18
11/10/2016,68,46,25,4,15
11/10/2016,62,55,7,8,18
11/10/2016,78,32,9,24,16
11/10/2016,45,53,13,13,11
11/10/2016,79,55,55,21,17
11/10/2016,68,11,3,15,13
11/10/2016,74,70,38,14,18
11/10/2016,83,64,55,16,16
11/10/2016,50,72,14,9,18
11/10/2016,43,86,56,21,15
11/10/2016,6,69,9,9,18
11/10/2016,20,17,18,8,14
11/10/2016,43,6,41,4,11
11/10/2016,54,59,43,2,18
11/10/2016,2,20,15,20,18
11/10/2016,75,59,44,8,18
11/10/2016,74,18,50,14,13
11/10/2016,33,72,16,5,13
11/10/2016,30,18,11,9,15
11/10/2016,11,16,36,1,10
11/10/2016,54,25,29,15,12
11/10/2016,57,60,30,10,18
11/10/2016,25,54,20,4,10
11/10/2016,42,7,38,7,16
11/10/2016,5,22,11,20,15
11/10/2016,82,60,16,8,18
11/10/2016,43,7,54,9,13
11/10/2016,61,74,40,4,18
11/10/2016,78,30,18,3,14
11/10/2016,67,80,30,21,12
11/10/2016,49,22,12,15,10
11/10/2016,12,35,18,2,12
11/10/2016,49,29,45,11,14
11/10/2016,29,62,33,15,18
11/10/2016,50,22,36,20,15
11/10/2016,3,86,3,24,12
11/10/2016,76,37,46,11,14
11/10/2016,29,24,9,7,12
11/10/2016,35,15,11,9,15
11/10/2016,19,43,24,22,12
11/10/2016,9,32,45,19,13
11/10/2016,77,75,31,24,12
11/10/2016,30,19,55,3,18
11/10/2016,38,16,51,10,14
11/10/2016,8,77,50,25,16
11/10/2016,57,75,42,22,17
11/10/2016,77,64,53,19,18
11/10/2016,68,54,22,2,15
11/10/2016,3,62,10,16,16
11/10/2016,71,68,27,26,16
11/10/2016,57,72,32,13,21
11/10/2016,76,50,8,22,20
11/10/2016,47,30,53,23,19
11/10/2016,36,22,14,22,26
11/10/2016,68,17,24,8,21
11/10/2016,17,42,46,17,17
11/10/2016,14,20,39,21,24
11/10/2016,16,21,12,10,20
11/10/2016,84,50,17,22,25
11/10/2016,9,72,7,8,21
11/10/2016,64,27,46,13,19
11/10/2016,70,3,19,12,19
11/10/2016,49,87,43,6,20
11/10/2016,12,70,55,20,25
11/10/2016,2,9,44,19,23
11/10/2016,26,48,59,24,19
11/10/2016,1,47,42,19,25
11/10/2016,66,75,20,18,22
11/10/2016,72,76,10,16,21
11/10/2016,44,81,35,2,18
11/10/2016,76,9,27,7,22
11/10/2016,84,43,31,11,16
11/10/2016,66,20,54,10,19
11/10/2016,69,11,23,23,18
11/10/2016,80,55,26,16,18
11/10/2016,73,65,6,9,21
11/10/2016,23,21,10,19,22
11/10/2016,12,44,48,23,19
11/10/2016,54,67,49,26,19
11/10/2016,19,10,60,23,26
11/10/2016,5,9,5,18,20
11/10/2016,70,18,24,5,21
11/10/2016,57,17,42,22,20
11/10/2016,4,52,10,18,23
11/10/2016,55,9,27,25,16
11/10/2016,70,48,21,20,22
11/10/2016,82,35,24,19,21
11/10/2016,32,44,11,5,18
11/10/2016,48,36,11,16,23
11/10/2016,29,58,5,8,24
11/10/2016,30,69,41,22,21
11/10/2016,24,36,45,16,22
11/10/2016,29,34,55,3,21
11/10/2016,17,17,4,8,22
11/10/2016,58,27,20,16,24
11/10/2016,54,14,44,17,24
11/10/2016,2,49,28,9,15
11/10/2016,51,73,50,16,23
11/10/2016,79,86,19,11,15
11/10/2016,11,50,8,6,20
11/10/2016,66,21,46,17,21
11/10/2016,8,50,17,3,20
11/10/2016,18,45,19,24,18
11/10/2016,44,51,60,25,19
11/10/2016,81,3,38,8,20
11/10/2016,43,87,47,23,24
11/10/2016,62,63,58,3,19
11/10/2016,48,27,2,18,23
11/10/2016,2,14,34,3,18
11/10/2016,14,52,50,17,19
11/10/2016,80,45,22,24,22
11/10/2016,51,70,60,4,24
11/10/2016,54,18,58,26,21
11/10/2016,22,3,38,6,22
11/10/2016,35,57,2,21,23
11/10/2016,21,54,51,9,19
11/10/2016,34,53,19,7,16
11/10/2016,40,24,37,4,17
11/10/2016,72,46,34,13,16
11/10/2016,85,10,52,5,19
11/10/2016,33,45,35,23,20
11/10/2016,44,78,25,1,20
11/10/2016,53,47,56,26,23
11/10/2016,77,57,8,17,24
11/10/2016,1,39,35,9,21
11/10/2016,76,27,42,19,23
11/10/2016,29,56,5,17,18
11/10/2016,10,55,55,24,21
11/10/2016,79,23,53,21,20
11/10/2016,5,48,29,19,23
11/10/2016,46,77,24,19,21
11/10/2016,41,35,2,19,16
11/10/2016,27,41,48,22,16
11/10/2016,82,1,32,8,24
11/10/2016,10,1,22,4,23
11/10/2016,33,47,12,14,22
11/10/2016,8,67,3,12,26
11/10/2016,71,8,14,3,18
11/10/2016,36,74,40,24,22
11/10/2016,5,7,48,4,26
11/10/2016,31,16,43,5,17
11/10/2016,82,21,16,13,24
11/10/2016,77,25,25,15,16
11/10/2016,53,16,36,13,25
11/10/2016,25,75,58,22,17
11/10/2016,73,75,55,13,18
11/10/2016,31,60,5,12,16
11/10/2016,49,7,11,22,21
11/10/2016,84,14,34,23,21
11/10/2016,85,48,22,26,19
11/10/2016,57,29,23,9,18
11/10/2016,22,69,16,26,17
11/10/2016,36,33,52,20,16
11/10/2016,71,12,28,19,15
11/10/2016,78,30,17,16,19
11/10/2016,49,52,39,21,25
11/10/2016,12,42,3,10,18
11/10/2016,26,58,33,7,24
11/10/2016,11,76,3,3,20
11/10/2016,52,88,18,24,17
11/10/2016,60,67,55,12,17
11/10/2016,15,32,46,19,24
11/10/2016,82,35,22,18,16
11/10/2016,15,49,33,15,24
11/10/2016,72,41,46,16,20
11/10/2016,31,51,28,1,23
11/10/2016,73,16,18,2,20
11/10/2016,28,6,46,12,24
11/10/2016,10,69,46,21,23
11/10/2016,75,68,19,22,24
11/10/2016,44,48,39,24,24
11/10/2016,68,2,38,2,23
11/10/2016,47,62,4,16,21
11/10/2016,55,85,36,9,25
11/10/2016,23,15,28,14,21
11/10/2016,28,17,11,25,17
11/10/2016,50,81,39,25,17
11/10/2016,79,68,55,2,19
11/10/2016,62,62,13,10,20
11/10/2016,7,80,30,24,19
11/10/2016,38,34,46,26,23
11/10/2016,85,36,47,15,19
11/10/2016,21,79,3,7,22
11/10/2016,46,30,48,5,17
11/10/2016,52,1,14,18,20
11/10/2016,26,61,46,14,15
11/10/2016,82,49,13,21,24
11/10/2016,84,82,15,3,20
11/10/2016,34,19,54,20,24
11/10/2016,70,27,18,10,16
11/10/2016,50,83,35,4,23
11/10/2016,15,53,23,19,21
11/10/2016,85,1,38,15,18
11/10/2016,76,47,35,21,20
11/10/2016,20,60,12,10,21
11/10/2016,84,79,29,17,23
11/10/2016,32,64,17,24,20
11/10/2016,36,29,55,18,19
11/10/2016,28,21,52,1,21
11/10/2016,36,43,13,18,23
11/10/2016,57,19,51,12,20
11/10/2016,79,9,32,18,23
11/10/2016,69,46,9,20,20
11/10/2016,31,79,14,24,16
11/10/2016,74,65,13,15,21
11/10/2016,44,84,41,12,22
11/10/2016,62,71,21,7,20
11/10/2016,70,28,3,6,22
11/10/2016,84,74,40,22,20
11/10/2016,85,17,43,7,20
11/10/2016,33,10,53,26,22
11/10/2016,65,73,43,21,18
11/10/2016,48,79,41,20,18
11/10/2016,67,67,30,25,24
11/10/2016,25,53,10,6,18
11/10/2016,8,36,19,2,22
11/10/2016,34,10,18,9,25
11/10/2016,12,32,54,4,21
11/10/2016,3,51,56,2,24
11/10/2016,41,18,16,6,25
11/10/2016,1,48,24,18,19
11/10/2016,40,73,54,11,22
11/10/2016,72,28,24,23,20
11/10/2016,48,35,56,4,18
11/10/2016,80,87,5,5,25
11/10/2016,15,28,16,22,19
11/10/2016,27,46,51,25,17
11/10/2016,2,85,6,15,25
11/10/2016,3,50,19,21,16
11/10/2016,13,61,10,12,20
11/10/2016,34,4,52,25,18
11/10/2016,27,25,24,2,19
11/10/2016,32,58,48,12,17
11/10/2016,85,74,24,15,19
11/10/2016,85,77,46,1,16
11/10/2016,18,34,43,19,21
11/10/2016,65,13,17,17,15
12/10/2016,85,70,11,17,13
12/10/2016,52,66,51,5,12
12/10/2016,15,81,13,5,18
12/10/2016,43,36,54,7,11
12/10/2016,37,59,23,20,18
12/10/2016,52,30,6,9,13
12/10/2016,3,30,24,12,18
12/10/2016,2,70,8,20,11
12/10/2016,61,44,47,1,18
12/10/2016,21,29,7,5,18
12/10/2016,69,36,37,10,12
12/10/2016,38,58,43,9,11
12/10/2016,41,73,53,10,11
12/10/2016,29,12,47,12,10
12/10/2016,13,48,55,13,16
12/10/2016,65,63,14,22,15
12/10/2016,2,23,51,25,17
12/10/2016,80,73,7,24,18
12/10/2016,68,48,27,22,13
12/10/2016,45,83,37,13,16
12/10/2016,63,83,43,5,14
12/10/2016,65,46,54,13,17
12/10/2016,63,40,25,16,18
12/10/2016,20,25,36,25,18
12/10/2016,37,9,53,4,13
12/10/2016,63,42,48,8,14
12/10/2016,49,86,58,9,15
12/10/2016,77,67,59,15,17
12/10/2016,13,84,43,9,10
12/10/2016,7,7,23,8,18
12/10/2016,7,25,6,10,13
12/10/2016,85,49,17,9,15
12/10/2016,82,58,9,11,17
12/10/2016,45,59,56,15,11
12/10/2016,46,46,26,17,18
12/10/2016,28,20,24,6,14
12/10/2016,68,24,9,23,18
12/10/2016,20,73,15,6,10
12/10/2016,29,76,28,4,17
12/10/2016,32,4,46,12,17
12/10/2016,36,49,50,10,15
12/10/2016,15,4,42,24,11
12/10/2016,76,25,35,2,13
12/10/2016,44,32,54,20,11
12/10/2016,79,71,33,8,14
12/10/2016,79,70,55,19,16
12/10/2016,61,29,32,17,14
12/10/2016,8,21,39,21,17
12/10/2016,77,46,25,21,10
12/10/2016,32,63,11,24,11
12/10/2016,36,11,60,10,14
12/10/2016,13,63,1,12,16
12/10/2016,77,84,27,11,10
12/10/2016,59,52,34,3,16
12/10/2016,8,8,16,5,14
12/10/2016,35,54,46,22,13
12/10/2016,46,51,14,5,16
12/10/2016,46,65,48,7,11
12/10/2016,38,67,57,18,10
12/10/2016,50,62,39,17,16
12/10/2016,69,67,14,23,17
12/10/2016,82,5,42,8,15
12/10/2016,21,68,12,7,15
12/10/2016,41,42,23,12,12
12/10/2016,56,77,17,3,12
12/10/2016,85,47,26,21,18
12/10/2016,8,64,1,23,11
12/10/2016,23,84,12,4,12
12/10/2016,44,15,45,7,11
12/10/2016,26,40,48,24,15
12/10/2016,24,54,11,8,10
12/10/2016,28,20,6,11,12
12/10/2016,61,59,40,18,15
12/10/2016,22,14,14,26,17
12/10/2016,22,75,27,12,17
12/10/2016,48,46,39,16,15
12/10/2016,74,86,55,24,17
12/10/2016,33,57,1,16,11
12/10/2016,7,3,59,8,16
12/10/2016,22,65,28,6,14
12/10/2016,58,58,54,6,16
12/10/2016,21,38,22,10,15
12/10/2016,75,88,20,19,12
12/10/2016,43,8,22,8,16
12/10/2016,14,31,56,12,17
12/10/2016,48,21,49,13,13
12/10/2016,6,67,57,15,12
12/10/2016,68,40,42,12,12
12/10/2016,19,31,45,20,12
12/10/2016,43,59,10,21,13
12/10/2016,22,88,3,19,10
12/10/2016,32,5,45,19,10
12/10/2016,66,65,4,11,10
12/10/2016,52,72,22,22,11
12/10/2016,54,73,59,15,15
12/10/2016,6,21,17,5,15
12/10/2016,80,21,56,21,13
12/10/2016,47,28,45,3,13
12/10/2016,2,53,40,16,13
12/10/2016,10,58,3,16,18
12/10/2016,59,19,7,4,12
12/10/2016,3,13,22,22,12
12/10/2016,24,19,31,1,18
12/10/2016,5,70,25,22,13
12/10/2016,6,57,9,1,13
12/10/2016,71,60,1,12,14
12/10/2016,56,27,25,26,17
12/10/2016,83,70,35,20,16
12/10/2016,38,30,50,22,18
12/10/2016,32,2,56,6,10
12/10/2016,30,85,23,5,12
12/10/2016,32,39,59,9,14
12/10/2016,36,45,9,1,16
12/10/2016,33,76,6,5,13
12/10/2016,3,66,25,22,10
12/10/2016,80,62,35,20,11
12/10/2016,29,52,39,26,16
12/10/2016,42,10,27,7,16
12/10/2016,38,2,58,11,13
12/10/2016,39,63,1,2,15
12/10/2016,6,43,24,1,13
12/10/2016,48,67,36,7,12
12/10/2016,62,41,60,21,17
12/10/2016,84,60,25,3,16
12/10/2016,3,9,45,15,16
12/10/2016,29,5,58,3,15
12/10/2016,65,55,32,26,14
12/10/2016,80,31,1,12,15
12/10/2016,45,69,1,8,14
12/10/2016,28,26,54,8,13
12/10/2016,56,72,38,22,16
12/10/2016,74,26,11,24,10
12/10/2016,36,64,57,19,18
12/10/2016,31,16,39,3,17
12/10/2016,45,53,52,8,18
12/10/2016,19,42,21,23,12
12/10/2016,83,7,41,26,14
12/10/2016,5,36,20,8,12
12/10/2016,82,49,58,17,12
12/10/2016,16,11,29,19,16
12/10/2016,18,56,42,1,14
12/10/2016,7,66,53,9,12
12/10/2016,51,26,14,23,17
12/10/2016,25,37,12,1,13
12/10/2016,13,73,38,9,14
12/10/2016,21,24,48,6,18
12/10/2016,24,8,5,15,12
12/10/2016,25,10,57,24,10
12/10/2016,69,27,40,2,14
12/10/2016,33,30,58,6,17
12/10/2016,28,61,28,18,13
12/10/2016,39,12,9,9,18
12/10/2016,82,5,14,19,17
12/10/2016,37,70,20,11,12
12/10/2016,4,14,20,6,14
12/10/2016,61,63,38,14,18
12/10/2016,76,45,4,6,13
12/10/2016,33,28,39,13,12
12/10/2016,4,59,20,13,14
12/10/2016,58,37,18,17,11
12/10/2016,21,74,45,4,10
12/10/2016,40,20,12,11,16
12/10/2016,63,80,15,10,14
12/10/2016,34,23,31,15,14
12/10/2016,35,36,4,7,14
12/10/2016,58,8,34,20,10
12/10/2016,68,8,26,6,15
12/10/2016,71,81,55,26,13
12/10/2016,18,65,38,24,10
12/10/2016,18,80,32,12,16
12/10/2016,28,42,3,21,18
12/10/2016,60,37,33,4,11
12/10/2016,40,71,52,14,15
12/10/2016,69,22,39,2,14
12/10/2016,26,29,8,11,16
12/10/2016,2,5,6,23,18
12/10/2016,25,65,59,2,15
12/10/2016,73,46,21,22,13
12/10/2016,82,24,47,22,10
12/10/2016,16,30,32,13,11
12/10/2016,57,41,17,17,16
12/10/2016,85,77,53,16,17
12/10/2016,80,13,5,7,17
12/10/2016,80,74,18,13,10
12/10/2016,66,71,8,7,17
12/10/2016,45,16,19,8,10
12/10/2016,15,25,1,15,11
12/10/2016,61,76,25,25,13
12/10/2016,78,85,45,24,16
12/10/2016,38,66,16,8,10
12/10/2016,1,29,51,23,17
12/10/2016,27,75,13,10,14
12/10/2016,48,9,25,17,11
12/10/2016,72,68,50,21,13
12/10/2016,32,81,29,2,10
12/10/2016,6,45,8,10,12
12/10/2016,41,72,33,5,16
12/10/2016,28,71,23,9,13
12/10/2016,38,87,18,3,10
12/10/2016,63,56,19,2,16
12/10/2016,25,42,25,8,13
12/10/2016,32,80,4,7,10
12/10/2016,6,6,16,7,16
12/10/2016,30,45,14,26,11
12/10/2016,12,18,41,7,13
12/10/2016,64,64,14,8,17
12/10/2016,38,83,34,26,11
12/10/2016,6,20,42,2,11
12/10/2016,31,78,29,4,12
12/10/2016,58,80,21,20,15
12/10/2016,36,5,25,2,15
12/10/2016,5,58,8,1,13
12/10/2016,5,35,8,15,10
12/10/2016,13,48,55,14,12
